id,created_at,location,tweet_text,retweet_count,hashtags
1275755280140296193,2020-06-24 11:38:55,,quando não souber o que pedir peça felicidade,0,[]
1275755275388104706,2020-06-24 11:38:54,,"RT @LIN0ART: O Felix gosta que chamem ele de sol, seu apelido é Haengbok que quer dizer felicidade, seu nome em inglês significa ""uma fonte…",105,[]
1275755270937993217,2020-06-24 11:38:53,ℎ𝑜𝑝𝑒 𝑤𝑜𝑟𝑙𝑑 ot7,"RT @poxaasi: aí mano eu amo tanto o hobi que me doe, ver ele sorrindo, brincando, fazendo coisas que ele gosta é a minha felicidade pq ele…",54,[]
1275755252768219136,2020-06-24 11:38:49,hell,"RT @LIN0ART: O Felix gosta que chamem ele de sol, seu apelido é Haengbok que quer dizer felicidade, seu nome em inglês significa ""uma fonte…",105,[]
1275755252675993600,2020-06-24 11:38:49,,"-⚓A felicidade é a prova de que a gente não vive em vão: -esqueça as tristezas; -lute pela vida; -ame quem te ama; -valorize quem te merece E demonstre a você mesmo que você é forte pois o mundo é um jogo, viver é uma regra e desistir não é a solução.❤😊✌🍃⚓  -⚓Bom dia🌤️",0,[]
1275755249240768513,2020-06-24 11:38:48,"Londrina, Brasil","é surreal como uma pessoa do outro lado do mundo que nem sabe da minha existência pode me deixar tão bem veir... claro que é momentaneo, mas espero que não seja, pq é mt bom sentir felicidade em coisas pequenas.",0,[]
1275755246317383681,2020-06-24 11:38:47,,"RT @poxaasi: aí mano eu amo tanto o hobi que me doe, ver ele sorrindo, brincando, fazendo coisas que ele gosta é a minha felicidade pq ele…",54,[]
1275755234829221888,2020-06-24 11:38:45,MAFE,"Bom dia! Ah saudades de quando os ""fãs"" torciam pela felicidade do ídolo INDEPENDENTE se gosta do namorado/marido ou não...",0,[]
1275755223198416898,2020-06-24 11:38:42,.,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4588,[]
1275755193620201473,2020-06-24 11:38:35,"Forks, WA",@Pattinsonstuff Parabéns mo! Toda felicidade do mundo pra ti ❤️❤️,0,[]
1275755191992758272,2020-06-24 11:38:34,"Rio de Janeiro, Brasil","RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275755179950964737,2020-06-24 11:38:31,Atlanta,"RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275755167288262658,2020-06-24 11:38:28,Brasília,"RT @moFitaz: Poder ver a felicidade dela e dessas 2 crianças ao ter alimento na mesa, foi sem duvidas gratificante, ouvir o garoto gritando…",248,[]
1275755159340158976,2020-06-24 11:38:27,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4588,[]
1275755154357223424,2020-06-24 11:38:25,,"@QuebrandoOTabu A pessoa deve procurar sua felicidade, viver dignamente e ser respeitada por isso, seja homo, hetero, lgbtqqq essas coisas aí. Temos que buscar racionalmente leis que punam severamente qualquer tipo de violência e de intolerância, mas de qualquer lado.",0,[]
1275755125655719936,2020-06-24 11:38:18,"Sintra, Portugal","RT @JoanaRachao: Nunca deixem que a vossa felicidade dependa de alguém , especialmente daquelas pessoas que vos dao 0 enquanto vcs dão 100…",427,[]
1275755123231391745,2020-06-24 11:38:18,Brasil,"Eu sei que tem muita gente desempregada e que sair de um emprego não deveria ser motivo de felicidade. Pelo lado financeiro nunca é, mas algo que estava acabando com minha saúde pelo elevado nível de estresse? Melhor coisa que eu fiz foi pedir demissão.",0,[]
1275755118982504449,2020-06-24 11:38:17,190915 | ᴢʜᴀɴɢ ʏɪxɪɴɢ♡ | ㄴㄴㄱ,bom dia família! felicidade! hoje é quarta-feira dia de vídeo no NNG,0,[]
1275755097792958464,2020-06-24 11:38:12,,RT @omusojoao: “dinheiro n compra felicidade”  só se vc n souber gastar,197,[]
1275755096542973952,2020-06-24 11:38:12,,"RT @Soupluraledemo1: E o homem nem fala em se candidatar. Imaginem qdo ele disser: ""Se é para o bem de todos e a felicidade geral da nação""…",22,[]
1275755067354857473,2020-06-24 11:38:05,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4588,[]
1275755066927067138,2020-06-24 11:38:04,,"A sensação de ver a felicidade da minha mãe ao ganhar o presente de aniversário que ela queria, me faz querer trabalhar ainda mais para comprar tudo do bom e do melhor pra ela♥️ https://t.co/iv8XAPvJAU",0,[]
1275755062309027842,2020-06-24 11:38:03,,"9 dias f1 voltar, puta que pariu pensa na felicidade https://t.co/0DAjJaF52W",0,[]
1275755061981970436,2020-06-24 11:38:03,,"RT @soulanja: Hoje, aos 35 anos chorei por uma hora de felicidade, por ter feito as compras que sempre sonhei dar pra minha mãe, e paguei c…",111,[]
1275755052234391552,2020-06-24 11:38:01,Davi Richard ❤️,"RT @daniel12fml: Queria poder postar algumas coisas, mas aprendi na pele que felicidade se vive baixinho 🤐",1,[]
1275755043845820416,2020-06-24 11:37:59,Longe de toda negatividade ✌🏻,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4588,[]
1275755010849230850,2020-06-24 11:37:51,🐊,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4588,[]
1275754990724771840,2020-06-24 11:37:46,icon: the doctors are out,nesse livro a gente não tem um momento de felicidade que dure né acho engraçado,0,[]
1275754982227226629,2020-06-24 11:37:44,"Aveiro, Portugal",RT @TjiPereira: Mais uma para vossa felicidade https://t.co/e3oAFLlhJT,3,[]
1275754971833794560,2020-06-24 11:37:42,,"RT @poxaasi: aí mano eu amo tanto o hobi que me doe, ver ele sorrindo, brincando, fazendo coisas que ele gosta é a minha felicidade pq ele…",54,[]
1275754958395256833,2020-06-24 11:37:39,"Sao Paulo, Brazil",RT @crisayonara: o bom da expressão “aaaa” é que serve para qualquer situação  felicidade: AAAAAAAAAA tristeza: aaaaa :( não sabe o que diz…,2020,[]
1275754952183422977,2020-06-24 11:37:37,"Nova Iguaçu, RJ",Lembre-se que hoje você tem a chance de fazer diferente. O seu sucesso e a sua felicidade dependem das suas escolhas,0,[]
1275754945464225798,2020-06-24 11:37:36,,"RT @LIN0ART: O Felix gosta que chamem ele de sol, seu apelido é Haengbok que quer dizer felicidade, seu nome em inglês significa ""uma fonte…",105,[]
1275754934256926721,2020-06-24 11:37:33,"São Mateus, Brasil","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4588,[]
1275754930645630978,2020-06-24 11:37:32,"Saquarema, Brasil","Expor a felicidade demais pra atingir alguém é desespero, quem tá bem de verdade não precisa provar nada pra ninguém.🤐",0,[]
1275754903995142144,2020-06-24 11:37:26,,"""O consumismo é muito mais fonte de infelicidade do que de felicidade. O prazer trazido é efêmero, uma bolha de sabão – e em seguida vem outro desejo. Ele gera vaidade, inveja, uma série… https://t.co/SY5WjulmPO",0,[]
1275754887662522368,2020-06-24 11:37:22,meu💜 sempre será o seu altar.,"RT @Thaylanaa_: a cara dela de felicidade😍😍😍😍❤❤❤❤❤ aaaah, meus olhos enxeram d'agua..... ainda existe pessoas boas❤❤❤❤❤",15,[]
1275754869899616257,2020-06-24 11:37:18,Complexo da Maré.,Felicidade exposta e vitrine pra inveja!😉🎣☝️,0,[]
1275754859531288579,2020-06-24 11:37:15,"Araruama, Brasil","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4588,[]
1275754847753637888,2020-06-24 11:37:12,Duque de Caxias,RT @lorenaaGabriel: Sua felicidade é a minha 🥰🥰😍 https://t.co/8NADnhlB2p,219,[]
1275754825326694401,2020-06-24 11:37:07,"Goiânia, Brasil","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4588,[]
1275754804560703489,2020-06-24 11:37:02,"Salto do Lontra, Brasil","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4588,[]
1275754773896212481,2020-06-24 11:36:55,019,RT @PoesiasFR: Evito depender até da felicidade..,102,[]
1275754770712743938,2020-06-24 11:36:54,entre as nuvens e o oceano,RT @a_rhiann_a: Nunca mais vou ter que ver a minha stora de projeto na vidaaaa. Lágrimas de felicidade 😭😭😭,1,[]
1275754770687569921,2020-06-24 11:36:54,"São Gonçalo, Brasil","Se você acordou mais um dia, está com saúde e sua família está bem, você não precisa de mais nada. Seja grato por tudo, a felicidade está na simplicidade.",0,[]
1275754763553058818,2020-06-24 11:36:52,,"RT @tuitaamanda: eu to emocionada é triste ver o jeito que eles se veem, imagina a felicidade que eles sentem ao perceberem que não são tot…",19,[]
1275754755885801474,2020-06-24 11:36:50,"espírito santo, br.   she/her",@rosesforjodie aaaaaa que felicidade 😍,0,[]
1275754754799472640,2020-06-24 11:36:50,"Guimarães, Portugal",RT @bbeatrizfig: Acho que vou chorar de felicidade quando finalmente me vir livre dos exames fds,18,[]
1275754746763268098,2020-06-24 11:36:48,🖕🖕,"RT @AquiCapricornio: #Capricórnio O negócio é arriscar. Se der certo, é felicidade. Se der errado, é aprendizado",68,['Capricórnio']
1275754746377392130,2020-06-24 11:36:48,𝘀𝗼𝗻𝗴 𝗷𝗶𝘆𝗮𝗻𝗴,to com tanta saudade do jiyang que se ele postar uma foto num espelho embaçado que não dá nem pra ver a cara dele direito e ainda cobrindo metade do rosto eu choro de felicidade e comemoro,0,[]
1275754740366954496,2020-06-24 11:36:47,ot7 💜,RT @taegisgolden: esse é o ápice da minha felicidade fabricia mora aqui  https://t.co/6bMpCb5YxM,1,[]
1275754737695182849,2020-06-24 11:36:46,,"A felicidade do dia é::::: todos as primeiras escolhas de palestrantes aceitarem o convite e ter como coordenador o Emilio, já disse que ele é maravilhoso aqui ???",0,[]
1275754719533727747,2020-06-24 11:36:42,Niterói,"RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275754709723291649,2020-06-24 11:36:39,"Santarém, Brasil",RT @crisayonara: o bom da expressão “aaaa” é que serve para qualquer situação  felicidade: AAAAAAAAAA tristeza: aaaaa :( não sabe o que diz…,2020,[]
1275754691008348167,2020-06-24 11:36:35,,"É uma felicidade que não cabe dentro de mim,cada dia mais grato por tudo que tá acontecendo!🚀❤️",0,[]
1275754679855714304,2020-06-24 11:36:32, Rio Verde - Goiás ,"RT @vctorfernand: minha mãe acabou de me ligar CHORANDO e eu fiquei preocupado, ai ela me disse que estava CURADA do câncer, pra mim foi a…",2,[]
1275754678266052608,2020-06-24 11:36:32,𝗼𝗵 𝘀𝗲𝗵𝘂𝗻,por favor façam uma versão forró do cover do jongdae preciso passar meu são joão em felicidade,0,[]
1275754677695655937,2020-06-24 11:36:32,,"RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275754676982550528,2020-06-24 11:36:32,,"RT @soulanja: Hoje, aos 35 anos chorei por uma hora de felicidade, por ter feito as compras que sempre sonhei dar pra minha mãe, e paguei c…",111,[]
1275754670821171200,2020-06-24 11:36:30,westero,"RT @poxaasi: aí mano eu amo tanto o hobi que me doe, ver ele sorrindo, brincando, fazendo coisas que ele gosta é a minha felicidade pq ele…",54,[]
1275754652185899008,2020-06-24 11:36:26,stream em MOTS7,O hobi é pura luz né ?? Não tem como vc olhar pra ele e não sorrir pq ele transmite uma felicidade q contagia qualquer pessoa @BTS_twt  https://t.co/JUlm7kM7Bu,0,[]
1275754651284123651,2020-06-24 11:36:25,"Belo Horizonte, Brasil",RT @tipobin: A alegria de fazer o bem é a única felicidade verdadeira.,54,[]
1275754615867400193,2020-06-24 11:36:17,,A felicidade de quem entrou em uma calça tamanho 40 🤩,0,[]
1275754613107539968,2020-06-24 11:36:16,,"RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275754611484262400,2020-06-24 11:36:16,"Araruama, Brasil","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4589,[]
1275754583491518467,2020-06-24 11:36:09,"Duque de Caxias, Rj","RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275754575128154128,2020-06-24 11:36:07,Curitiba -PR,"@gcamilo78 Parabéns querido! Que este novo ciclo seja cheio de realizações, felicidade, sucesso! bjs",0,[]
1275754552864706561,2020-06-24 11:36:02,,"@mariiyonezaki @mariiyonezaki duas pessoas tweetando sobre felicidade acabam ficando ainda mais felizes, conheça @pequenatoddy, conversem e saiam da tristeza!",0,[]
1275754551111540738,2020-06-24 11:36:02,"Duque de Caxias, Brasil","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4589,[]
